target_date,lead_months,point_id,series_id,input_kind,scenario,model_family,model,feature_set,y_hat,dy_hat
2027-01-01,37,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.61102818039805,5.423112392425537
2027-02-01,38,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,38.38523070601374,0.7742025256156921
2027-03-01,39,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,38.65160690335185,0.2663761973381042
2027-04-01,40,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,38.40674121765048,-0.2448656857013702
2027-05-01,41,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.90129931358248,1.4945580959320068
2027-06-01,42,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,43.31752045539767,3.416221141815185
2027-07-01,43,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,41.32724447635562,-1.9902759790420528
2027-08-01,44,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.86864395526797,-7.4586005210876465
2027-09-01,45,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,21.729012683905665,-12.139631271362305
2027-10-01,46,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,22.32542856124789,0.5964158773422241
2027-11-01,47,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,22.437960945941512,0.1125323846936225
2027-12-01,48,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,31.747124993182723,9.309164047241213
2028-01-01,49,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.24651321110875,1.4993882179260254
2028-02-01,50,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.50443872151524,2.257925510406494
2028-03-01,51,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.73536821541936,-1.7690705060958862
2028-04-01,52,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.224167936421935,0.4887997210025787
2028-05-01,53,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.49560128984601,-0.7285666465759277
2028-06-01,54,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,36.70339762506634,3.207796335220337
2028-07-01,55,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,40.13261687097699,3.4292192459106445
2028-08-01,56,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.25993668375165,-6.872680187225342
2028-09-01,57,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,23.352792137242854,-9.907144546508787
2028-10-01,58,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,23.45609722373635,0.1033050864934921
2028-11-01,59,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,28.816078760601584,5.359981536865234
2028-12-01,60,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.00675401923806,6.190675258636475
2029-01-01,61,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.906888582684104,-1.099865436553955
2029-02-01,62,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.283374019838874,0.3764854371547699
2029-03-01,63,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.11293298838288,-1.1704410314559937
2029-04-01,64,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.30909831164033,2.1961653232574463
2029-05-01,65,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.976821907736365,-0.3322764039039612
2029-06-01,66,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,41.30946398613602,6.332642078399658
2029-07-01,67,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,45.87129069206864,4.561826705932617
2029-08-01,68,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.890096195913856,-7.981194496154785
2029-09-01,69,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,22.355064877249305,-15.53503131866455
2029-10-01,70,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,20.03258801338822,-2.322476863861084
2029-11-01,71,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,29.0955867850557,9.06299877166748
2029-12-01,72,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.4743185126558,4.378731727600098
2030-01-01,73,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.3774830409661,-0.096835471689701
2030-02-01,74,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.14546910015494,1.7679860591888428
2030-03-01,75,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.25015845981986,-1.895310640335083
2030-04-01,76,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.99655214039237,2.7463936805725098
2030-05-01,77,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.44594755855948,3.4493954181671143
2030-06-01,78,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,40.90595236507804,1.460004806518555
2030-07-01,79,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,44.70891824451834,3.802965879440308
2030-08-01,80,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.56550183979422,-10.14341640472412
2030-09-01,81,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,21.771299035228797,-12.79420280456543
2030-10-01,82,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,16.38522878376395,-5.386070251464844
2030-11-01,83,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,24.62445989338309,8.23923110961914
2030-12-01,84,8107,River__8107,River,Base,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.43262830463797,8.808168411254883
2024-01-01,1,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,20.36196438217163,-1.6270356178283691
2024-02-01,2,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,24.528369106292725,4.166404724121094
2024-03-01,3,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,31.907533325195317,7.379164218902588
2024-04-01,4,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.14848581695557,3.240952491760254
2024-05-01,5,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,38.33607951545716,3.187593698501587
2024-06-01,6,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,43.239522375106816,4.903442859649658
2024-07-01,7,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,52.838534749984746,9.59901237487793
2024-08-01,8,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.95010129356385,-12.888433456420898
2024-09-01,9,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.269145883560185,-5.680955410003662
2024-10-01,10,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,20.15723029518128,-14.111915588378906
2024-11-01,11,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,16.765569128036503,-3.3916611671447754
2024-12-01,12,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,21.01435700798035,4.248787879943848
2025-01-01,13,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,25.84102383995057,4.826666831970215
2025-02-01,14,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,29.66744700813294,3.826423168182373
2025-03-01,15,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.41287676239014,3.745429754257202
2025-04-01,16,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.74067834758759,1.3278015851974487
2025-05-01,17,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.75636772060395,3.0156893730163574
2025-06-01,18,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,43.02093652629853,5.26456880569458
2025-07-01,19,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,54.81713632488251,11.796199798583984
2025-08-01,20,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.88256696605683,-14.934569358825684
2025-09-01,21,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,29.81792501354218,-10.064641952514648
2025-10-01,22,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,29.97215922915936,0.1542342156171798
2025-11-01,23,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,26.3984876497984,-3.573671579360962
2025-12-01,24,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,24.426903568148617,-1.9715840816497805
2026-01-01,25,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,24.644189722776417,0.2172861546278
2026-02-01,26,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,29.91268623614312,5.268496513366699
2026-03-01,27,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.72921455645562,2.8165283203125
2026-04-01,28,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.67792946839333,0.9487149119377136
2026-05-01,29,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.670920081377034,0.9929906129837036
2026-06-01,30,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.537929721117024,4.86700963973999
2026-07-01,31,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,51.07005900883675,11.532129287719728
2026-08-01,32,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.70505637669564,-13.365002632141112
2026-09-01,33,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.467542834520344,-5.237513542175293
2026-10-01,34,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.31221134209633,1.8446685075759888
2026-11-01,35,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,24.54514724755288,-9.767064094543455
2026-12-01,36,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,30.423413582086567,5.878266334533691
2027-01-01,37,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,31.895667500734334,1.472253918647766
2027-02-01,38,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,36.81831020855904,4.922642707824707
2027-03-01,39,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.05796129250527,-1.760348916053772
2027-04-01,40,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.847199745416646,-0.210761547088623
2027-05-01,41,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.01275523746014,0.1655554920434951
2027-06-01,42,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.10780104243756,2.095045804977417
2027-07-01,43,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,46.54832323634625,9.440522193908691
2027-08-01,44,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.5611902102232,-12.987133026123049
2027-09-01,45,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,31.01730164134503,-2.543888568878174
2027-10-01,46,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.24866350734234,2.2313618659973145
2027-11-01,47,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,28.84061201655865,-4.408051490783691
2027-12-01,48,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,36.04612644755841,7.205514430999756
2028-01-01,49,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.13995572173596,1.0938292741775513
2028-02-01,50,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.84805127227307,0.7080955505371094
2028-03-01,51,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.92002978169919,0.0719785094261169
2028-04-01,52,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.44216646993161,1.522136688232422
2028-05-01,53,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,44.54624905431271,5.104082584381104
2028-06-01,54,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,44.607712030351166,0.0614629760384559
2028-07-01,55,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,51.4888436793685,6.881131649017334
2028-08-01,56,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,42.30460333818198,-9.184240341186523
2028-09-01,57,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,30.85204768174887,-11.452555656433104
2028-10-01,58,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.970282316148285,5.118234634399414
2028-11-01,59,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,29.728060960710053,-6.242221355438232
2028-12-01,60,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.04214644426108,5.314085483551025
2029-01-01,61,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,38.03896427148581,2.9968178272247314
2029-02-01,62,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,43.511419773042206,5.4724555015563965
2029-03-01,63,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,40.26778292649985,-3.2436368465423584
2029-04-01,64,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,38.048285722672944,-2.2194972038269043
2029-05-01,65,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.66835618013144,-2.379929542541504
2029-06-01,66,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,40.64140486711264,4.973048686981201
2029-07-01,67,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,50.26692843431235,9.625523567199709
2029-08-01,68,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.28961253160239,-12.97731590270996
2029-09-01,69,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,30.15864443773032,-7.13096809387207
2029-10-01,70,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.61651349061728,7.457869052886963
2029-11-01,71,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.56654238694907,-5.049971103668213
2029-12-01,72,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,30.58857357496024,-1.9779688119888303
2030-01-01,73,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.05325257772208,3.464679002761841
2030-02-01,74,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.0225789769888,-0.0306736007332801
2030-03-01,75,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.132540978431706,0.1099620014429092
2030-04-01,76,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.35750017309189,-0.7750408053398132
2030-05-01,77,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,36.75990114355088,3.4024009704589844
2030-06-01,78,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,41.28358993673325,4.523688793182373
2030-07-01,79,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,48.95134697103501,7.667757034301758
2030-08-01,80,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.2782970442772,-11.673049926757812
2030-09-01,81,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.47658929967881,-4.801707744598389
2030-10-01,82,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.75265131139756,3.27606201171875
2030-11-01,83,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,27.539458371639256,-8.2131929397583
2030-12-01,84,8107,River__8107,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.474469758510594,6.935011386871338
2024-01-01,1,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,20.24142280960083,-1.74757719039917
2024-02-01,2,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,24.460413135528565,4.218990325927734
2024-03-01,3,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,30.6017405166626,6.141327381134033
2024-04-01,4,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.49056879425049,3.88882827758789
2024-05-01,5,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.41859880828858,2.928030014038086
2024-06-01,6,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,43.480394042968754,6.061795234680176
2024-07-01,7,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,53.07940641784669,9.59901237487793
2024-08-01,8,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.93393293762208,-13.14547348022461
2024-09-01,9,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,26.94188944244385,-12.992043495178224
2024-10-01,10,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,22.105744518280037,-4.836144924163818
2024-11-01,11,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,18.227402366638188,-3.8783421516418457
2024-12-01,12,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,23.518610633850106,5.291208267211914
2025-01-01,13,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,26.99726168060303,3.4786510467529297
2025-02-01,14,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,30.97906009101868,3.9817984104156494
2025-03-01,15,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.33046416187287,1.351404070854187
2025-04-01,16,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.910230316162114,0.5797661542892456
2025-05-01,17,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.625352062225346,2.7151217460632324
2025-06-01,18,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,40.90919796371461,5.283845901489258
2025-07-01,19,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,52.13940063858033,11.230202674865724
2025-08-01,20,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,39.40515819931031,-12.73424243927002
2025-09-01,21,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,17.34566418075562,-22.059494018554688
2025-10-01,22,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,17.487311981558804,0.1416478008031845
2025-11-01,23,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,16.536153934836392,-0.951158046722412
2025-12-01,24,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,25.559152744650845,9.022998809814451
2026-01-01,25,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,25.047759018778805,-0.5113937258720398
2026-02-01,26,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,30.372992001414303,5.325232982635498
2026-03-01,27,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.18775077903271,1.814758777618408
2026-04-01,28,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.37860294425488,2.190852165222168
2026-05-01,29,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.385875426173214,3.007272481918335
2026-06-01,30,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,42.89065381133557,5.5047783851623535
2026-07-01,31,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,50.79267903411389,7.90202522277832
2026-08-01,32,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,37.02556439483166,-13.767114639282228
2026-09-01,33,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,20.627056322932248,-16.398508071899414
2026-10-01,34,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,19.457912765383725,-1.169143557548523
2026-11-01,35,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,17.26088985049725,-2.1970229148864746
2026-12-01,36,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,25.40125735843182,8.14036750793457
2027-01-01,37,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,24.036660991549496,-1.3645963668823242
2027-02-01,38,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,31.69907172763348,7.662410736083984
2027-03-01,39,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,31.276146344780926,-0.4229253828525543
2027-04-01,40,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.0834364219904,2.8072900772094727
2027-05-01,41,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,35.39895134413243,1.3155149221420288
2027-06-01,42,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,36.717398814797406,1.318447470664978
2027-07-01,43,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,46.0113555713892,9.293956756591797
2027-08-01,44,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.24284379923344,-13.768511772155762
2027-09-01,45,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,18.67393033945561,-13.568913459777832
2027-10-01,46,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,14.582716636300091,-4.091213703155518
2027-11-01,47,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,15.226302973866469,0.6435863375663757
2027-12-01,48,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,26.582372538685803,11.356069564819336
2028-01-01,49,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,26.045703284382824,-0.5366692543029785
2028-02-01,50,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,29.94780503952504,3.902101755142212
2028-03-01,51,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.127410761952405,2.179605722427368
2028-04-01,52,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.84222327911854,1.7148125171661377
2028-05-01,53,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,38.11831104004384,4.276087760925293
2028-06-01,54,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,43.811537854313855,5.69322681427002
2028-07-01,55,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,50.65587197983265,6.844334125518799
2028-08-01,56,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,41.36893903458119,-9.286932945251465
2028-09-01,57,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,18.114449135899548,-23.25448989868164
2028-10-01,58,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,16.551476947903637,-1.5629721879959106
2028-11-01,59,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,15.51063083851338,-1.0408461093902588
2028-12-01,60,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,23.300572626233105,7.789941787719727
2029-01-01,61,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,23.058637864828118,-0.2419347614049911
2029-02-01,62,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,32.07284665846825,9.014208793640137
2029-03-01,63,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,34.06259775900841,1.989751100540161
2029-04-01,64,8107,River__8107,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,33.26467651867867,-0.7979212403297424
